start time,finish time,time diff,file size,transmitted,block size,transfer speed (b/s),write to file,transfer complete
1693336659.677118,1693336659.7250698,0.047951698303222656,7000,7000,2048,145980,False,True
1693336659.760793,1693336659.8769436,0.1161506175994873,7000,7000,512,60266,True,True
1693336659.9029584,1693336659.9798107,0.07685232162475586,7000,7000,1024,91083,True,True
1693336660.02898,1693336660.0764244,0.04744434356689453,7000,7000,2048,147541,True,True
1693336660.1115046,1693336660.2434185,0.1319139003753662,8000,8000,512,60645,False,True
1693336660.2727487,1693336660.365055,0.09230637550354004,8000,8000,1024,86667,False,True
1693336660.3999283,1693336660.4482253,0.04829692840576172,8000,8000,2048,165642,False,True
1693336660.4783719,1693336660.602975,0.1246030330657959,8000,8000,512,64203,True,True
1693336660.62801,1693336660.740046,0.11203598976135254,8000,8000,1024,71405,True,True
1693336660.7680006,1693336660.86785,0.09984946250915527,8000,8000,2048,80120,True,True
1693336660.8973622,1693336661.0447142,0.14735198020935059,9000,9000,512,61078,False,True
1693336661.073027,1693336661.1910913,0.11806440353393555,9000,9000,1024,76229,False,True
1693336661.219161,1693336661.3153942,0.09623312950134277,9000,9000,2048,93522,False,True
1693336661.3509743,1693336661.477786,0.12681174278259277,9000,9000,512,70971,True,True
1693336661.514063,1693336661.6258507,0.11178779602050781,9000,9000,1024,80509,True,True
1693336661.6558855,1693336661.7568893,0.10100388526916504,9000,9000,2048,89105,True,True
1693336661.7841518,1693336661.9642384,0.18008661270141602,10000,10000,512,55528,False,True
1693336662.0137618,1693336662.1119459,0.09818410873413086,10000,10000,1024,101849,False,True
1693336662.1480021,1693336662.255651,0.10764884948730469,10000,10000,2048,92894,False,True
1693336662.2857344,1693336662.4436457,0.1579113006591797,10000,10000,512,63326,True,True
1693336662.5212839,1693336662.6091068,0.08782291412353516,10000,10000,1024,113865,True,True
1693336662.6510816,1693336662.7385902,0.0875086784362793,10000,10000,2048,114274,True,True
1693336662.779243,1693336662.9526937,0.17345070838928223,11000,11000,512,63418,False,True
1693336663.0078642,1693336663.1260662,0.11820197105407715,11000,11000,1024,93061,False,True
1693336663.162055,1693336663.2779486,0.11589360237121582,11000,11000,2048,94914,False,True
1693336663.3081946,1693336663.4828784,0.1746838092803955,11000,11000,512,62970,True,True
1693336663.5383515,1693336663.6553285,0.11697697639465332,11000,11000,1024,94035,True,True
1693336663.6852937,1693336663.8076386,0.122344970703125,11000,11000,2048,89909,True,True
1693336663.8416705,1693336664.0391626,0.19749212265014648,12000,12000,512,60761,False,True
1693336664.0768614,1693336664.250446,0.1735846996307373,12000,12000,1024,69130,False,True
1693336664.3049505,1693336664.4141896,0.10923910140991211,12000,12000,2048,109850,False,True
1693336664.4439847,1693336664.687568,0.24358320236206055,12000,12000,512,49264,True,True
1693336664.718738,1693336664.8994184,0.1806802749633789,12000,12000,1024,66415,True,True
1693336664.9442585,1693336665.064547,0.12028861045837402,12000,12000,2048,99760,True,True
1693336665.0974877,1693336665.3365872,0.23909950256347656,13000,13000,512,54370,False,True
1693336665.3579557,1693336665.5407226,0.18276691436767578,13000,13000,1024,71128,False,True
1693336665.5848367,1693336665.7478154,0.1629786491394043,13000,13000,2048,79765,False,True
1693336665.8081512,1693336665.9963644,0.18821310997009277,13000,13000,512,69070,True,True
1693336666.0331821,1693336666.1974666,0.16428446769714355,13000,13000,1024,79131,True,True
1693336666.2673311,1693336666.3941507,0.12681961059570312,13000,13000,2048,102507,True,True
1693336666.4183388,1693336666.7691164,0.35077762603759766,14000,14000,512,39911,False,True
1693336666.7943964,1693336667.0003705,0.20597410202026367,14000,14000,1024,67969,False,True
1693336667.033602,1693336667.2662127,0.23261070251464844,14000,14000,2048,60186,False,True
1693336667.295418,1693336667.6845071,0.38908910751342773,14000,14000,512,35981,True,True
1693336667.7222786,1693336667.9411693,0.21889066696166992,14000,14000,1024,63958,True,True
1693336667.9713554,1693336668.181889,0.21053361892700195,14000,14000,2048,66497,True,True
1693336668.210989,1693336668.5473886,0.33639955520629883,15000,15000,512,44589,False,True
1693336668.5823758,1693336668.819886,0.23751020431518555,15000,15000,1024,63155,False,True
1693336668.8572872,1693336669.1413984,0.28411126136779785,15000,15000,2048,52796,False,True
1693336669.1830807,1693336669.4973814,0.3143007755279541,15000,15000,512,47724,True,True
1693336669.527057,1693336669.7619448,0.23488783836364746,15000,15000,1024,63860,True,True
1693336669.8138847,1693336670.1875858,0.3737010955810547,15000,15000,2048,40139,True,True
1693336670.2404952,1693336670.5711339,0.3306386470794678,16000,16000,512,48391,False,True
1693336670.5961134,1693336670.864854,0.2687406539916992,16000,16000,1024,59536,False,True
1693336670.924267,1693336671.2917345,0.36746740341186523,16000,16000,2048,43541,False,True
1693336671.3513415,1693336671.6344914,0.28314995765686035,16000,16000,512,56507,True,True
1693336671.67809,1693336671.9855905,0.30750036239624023,16000,16000,1024,52032,True,True
1693336672.017883,1693336672.3883834,0.3705003261566162,16000,16000,2048,43184,True,True
1693336672.4432888,1693336672.8232913,0.380002498626709,17000,17000,512,44736,False,True
1693336672.8693871,1693336673.1317186,0.262331485748291,17000,17000,1024,64803,False,True
1693336673.1961856,1693336673.4168293,0.2206437587738037,17000,17000,2048,77047,False,True
1693336673.4480906,1693336673.8774862,0.4293956756591797,17000,17000,512,39590,True,True
1693336673.9029272,1693336674.194435,0.2915077209472656,17000,17000,1024,58317,True,True
1693336674.235599,1693336674.4959345,0.26033544540405273,17000,17000,2048,65300,True,True
1693336674.562997,1693336674.9651093,0.4021122455596924,18000,18000,512,44763,False,True
1693336674.9902637,1693336675.3105075,0.32024383544921875,18000,18000,1024,56207,False,True
1693336675.3394704,1693336675.753872,0.4144015312194824,18000,18000,2048,43436,False,True
1693336675.784948,1693336676.2331583,0.4482102394104004,18000,18000,512,40159,True,True
1693336676.2612941,1693336676.5586975,0.29740333557128906,18000,18000,1024,60523,True,True
1693336676.5847967,1693336676.9049604,0.3201637268066406,18000,18000,2048,56221,True,True
1693336676.9310794,1693336677.3609023,0.4298229217529297,19000,19000,512,44204,False,True
1693336677.3950922,1693336677.7048922,0.3097999095916748,19000,19000,1024,61329,False,True
1693336677.7294908,1693336678.0559597,0.32646894454956055,19000,19000,2048,58198,False,True
1693336678.081091,1693336678.5093615,0.4282705783843994,19000,19000,512,44364,True,True
1693336678.534938,1693336678.8440948,0.3091566562652588,19000,19000,1024,61457,True,True
1693336678.8694315,1693336679.1724186,0.30298709869384766,19000,19000,2048,62708,True,True
1693336679.1992362,1693336679.6375961,0.43835997581481934,20000,20000,512,45624,False,True
1693336679.6653552,1693336680.0095909,0.3442356586456299,20000,20000,1024,58099,False,True
1693336680.0442317,1693336680.3702366,0.3260049819946289,20000,20000,2048,61348,False,True
1693336680.3952775,1693336680.854424,0.45914649963378906,20000,20000,512,43559,True,True
1693336680.921286,1693336681.224316,0.30302977561950684,20000,20000,1024,66000,True,True
1693336681.253007,1693336681.5851483,0.3321413993835449,20000,20000,2048,60215,True,True
1693336681.618123,1693336682.1059291,0.4878060817718506,21000,21000,512,43049,False,True
1693336682.1442614,1693336682.4707592,0.32649779319763184,21000,21000,1024,64318,False,True
1693336682.4981725,1693336682.8476841,0.34951162338256836,21000,21000,2048,60083,False,True
1693336682.8702254,1693336683.372982,0.5027565956115723,21000,21000,512,41769,True,True
1693336683.4055421,1693336683.771353,0.3658108711242676,21000,21000,1024,57406,True,True
1693336683.8309803,1693336684.2364137,0.40543341636657715,21000,21000,2048,51796,True,True
1693336684.2651312,1693336684.8525488,0.5874176025390625,22000,22000,512,37452,False,True
1693336684.8953958,1693336685.272152,0.3767561912536621,22000,22000,1024,58393,False,True
1693336685.3240283,1693336685.6421633,0.31813502311706543,22000,22000,2048,69153,False,True
1693336685.667399,1693336686.1822433,0.5148444175720215,22000,22000,512,42731,True,True
1693336686.2172842,1693336686.6410856,0.4238014221191406,22000,22000,1024,51911,True,True
1693336686.6705606,1693336687.0186613,0.3481006622314453,22000,22000,2048,63200,True,True
1693336687.0465627,1693336687.5495625,0.5029997825622559,23000,23000,512,45725,False,True
1693336687.578015,1693336687.9849913,0.40697622299194336,23000,23000,1024,56514,False,True
1693336688.0157452,1693336688.440038,0.42429280281066895,23000,23000,2048,54207,False,True
1693336688.4662814,1693336689.0523517,0.5860702991485596,23000,23000,512,39244,True,True
1693336689.0948908,1693336689.4940984,0.39920759201049805,23000,23000,1024,57614,True,True
1693336689.521391,1693336689.9128833,0.3914923667907715,23000,23000,2048,58749,True,True
1693336689.9499748,1693336690.439267,0.4892921447753906,24000,24000,512,49050,False,True
1693336690.4812944,1693336690.8554363,0.3741419315338135,24000,24000,1024,64146,False,True
1693336690.9106147,1693336691.2929037,0.38228893280029297,24000,24000,2048,62779,False,True
1693336691.3391428,1693336691.842602,0.5034592151641846,24000,24000,512,47670,True,True
1693336691.8664954,1693336692.2780442,0.4115488529205322,24000,24000,1024,58316,True,True
1693336692.3100357,1693336692.7184982,0.4084625244140625,24000,24000,2048,58756,True,True
1693336692.7423544,1693336693.2956564,0.5533020496368408,25000,25000,512,45183,False,True
1693336693.3696082,1693336693.7770176,0.4074094295501709,25000,25000,1024,61363,False,True
1693336693.8033195,1693336694.2283301,0.42501068115234375,25000,25000,2048,58822,False,True
1693336694.2570076,1693336694.8035667,0.5465590953826904,25000,25000,512,45740,True,True
1693336694.8354537,1693336695.3056543,0.4702005386352539,25000,25000,1024,53168,True,True
1693336695.364184,1693336695.7489214,0.384737491607666,25000,25000,2048,64979,True,True
1693336695.7912276,1693336696.3771412,0.5859136581420898,26000,26000,512,44375,False,True
1693336696.4217947,1693336696.8489108,0.42711615562438965,26000,26000,1024,60873,False,True
1693336696.8745787,1693336697.2853968,0.41081809997558594,26000,26000,2048,63288,False,True
1693336697.3401842,1693336697.9075308,0.5673465728759766,26000,26000,512,45827,True,True
1693336697.9724436,1693336698.3540506,0.3816070556640625,26000,26000,1024,68132,True,True
1693336698.408513,1693336698.932104,0.5235910415649414,26000,26000,2048,49657,True,True
1693336698.9569366,1693336699.6058927,0.6489560604095459,27000,27000,512,41605,False,True
1693336699.6331508,1693336700.0909824,0.45783162117004395,27000,27000,1024,58973,False,True
1693336700.1607816,1693336700.7255187,0.56473708152771,27000,27000,2048,47809,False,True
1693336700.7890565,1693336701.3468542,0.5577976703643799,27000,27000,512,48404,True,True
1693336701.4272304,1693336701.8313618,0.4041314125061035,27000,27000,1024,66809,True,True
1693336701.8610253,1693336702.3237705,0.46274518966674805,27000,27000,2048,58347,True,True
1693336702.386959,1693336702.992404,0.6054449081420898,28000,28000,512,46246,False,True
1693336703.021986,1693336703.5044737,0.48248767852783203,28000,28000,1024,58032,False,True
1693336703.5486543,1693336703.9965746,0.4479203224182129,28000,28000,2048,62511,False,True
1693336704.031162,1693336704.6618,0.6306378841400146,28000,28000,512,44399,True,True
1693336704.6960244,1693336705.1319077,0.4358832836151123,28000,28000,1024,64237,True,True
1693336705.1588943,1693336705.6273222,0.4684278964996338,28000,28000,2048,59774,True,True
1693336705.6857305,1693336706.305982,0.6202516555786133,29000,29000,512,46755,False,True
1693336706.3379624,1693336706.832978,0.49501562118530273,29000,29000,1024,58584,False,True
1693336706.8682675,1693336707.3651507,0.4968831539154053,29000,29000,2048,58363,False,True
1693336707.405486,1693336708.037145,0.6316587924957275,29000,29000,512,45910,True,True
1693336708.064168,1693336708.592043,0.5278749465942383,29000,29000,1024,54937,True,True
1693336708.6192818,1693336709.1565714,0.5372896194458008,29000,29000,2048,53974,True,True
1693336709.19117,1693336710.083483,0.8923130035400391,30000,30000,512,33620,False,True
1693336710.127093,1693336710.6163137,0.48922061920166016,30000,30000,1024,61322,False,True
1693336710.6556716,1693336711.1176374,0.46196579933166504,30000,30000,2048,64939,False,True
1693336711.1887634,1693336711.8137214,0.6249580383300781,30000,30000,512,48003,True,True
1693336711.846661,1693336712.3979883,0.5513272285461426,30000,30000,1024,54414,True,True
1693336712.4291267,1693336712.9160292,0.48690247535705566,30000,30000,2048,61613,True,True
1693336712.9559317,1693336713.6711345,0.715202808380127,31000,31000,512,43344,False,True
1693336713.7026763,1693336714.2349951,0.5323188304901123,31000,31000,1024,58235,False,True
1693336714.2800517,1693336714.7863302,0.5062785148620605,31000,31000,2048,61231,False,True
1693336714.8118513,1693336715.5981956,0.7863442897796631,31000,31000,512,39422,True,True
1693336715.6405432,1693336716.1393068,0.4987635612487793,31000,31000,1024,62153,True,True
1693336716.175528,1693336716.6714694,0.4959414005279541,31000,31000,2048,62507,True,True
1693336716.7163355,1693336717.398441,0.682105541229248,32000,32000,512,46913,False,True
1693336717.445698,1693336717.9693217,0.5236237049102783,32000,32000,1024,61112,False,True
1693336717.995623,1693336718.556737,0.5611138343811035,32000,32000,2048,57029,False,True
1693336718.6209984,1693336719.3106534,0.689655065536499,32000,32000,512,46400,True,True
1693336719.3475728,1693336719.9042547,0.5566818714141846,32000,32000,1024,57483,True,True
1693336719.9738553,1693336720.4911199,0.5172646045684814,32000,32000,2048,61863,True,True
1693336720.5232372,1693336721.2774618,0.7542245388031006,33000,33000,512,43753,False,True
1693336721.3518002,1693336721.8660486,0.5142483711242676,33000,33000,1024,64171,False,True
1693336721.8910034,1693336722.4721792,0.5811758041381836,33000,33000,2048,56781,False,True
1693336722.5272624,1693336723.221337,0.6940746307373047,33000,33000,512,47545,True,True
1693336723.2570372,1693336723.7895007,0.532463550567627,33000,33000,1024,61976,True,True
1693336723.8165333,1693336724.5748825,0.7583491802215576,33000,33000,2048,43515,True,True
1693336724.6442058,1693336725.3438883,0.6996824741363525,34000,34000,512,48593,False,True
1693336725.380333,1693336725.9525185,0.5721855163574219,34000,34000,1024,59421,False,True
1693336726.0105827,1693336726.524733,0.5141503810882568,34000,34000,2048,66128,False,True
1693336726.5584226,1693336727.3349242,0.7765016555786133,34000,34000,512,43786,True,True
1693336727.3887792,1693336727.929497,0.5407178401947021,34000,34000,1024,62879,True,True
1693336727.9567194,1693336728.5383513,0.5816318988800049,34000,34000,2048,58456,True,True
1693336728.587419,1693336729.485246,0.8978269100189209,35000,35000,512,38983,False,True
1693336729.5142968,1693336730.0906947,0.5763978958129883,35000,35000,1024,60721,False,True
1693336730.1424313,1693336730.714712,0.5722806453704834,35000,35000,2048,61158,False,True
1693336730.7696648,1693336731.5451462,0.7754814624786377,35000,35000,512,45133,True,True
1693336731.602871,1693336732.1540506,0.5511796474456787,35000,35000,1024,63500,True,True
1693336732.1793795,1693336732.7996893,0.6203098297119141,35000,35000,2048,56423,True,True
1693336732.8238533,1693336733.6759205,0.852067232131958,36000,36000,512,42250,False,True
1693336733.7018707,1693336734.3193262,0.6174554824829102,36000,36000,1024,58303,False,True
1693336734.3441238,1693336734.9884522,0.6443283557891846,36000,36000,2048,55872,False,True
1693336735.0298512,1693336735.8358092,0.8059580326080322,36000,36000,512,44667,True,True
1693336735.8712077,1693336736.4716642,0.6004564762115479,36000,36000,1024,59954,True,True
1693336736.504951,1693336737.103834,0.5988829135894775,36000,36000,2048,60111,True,True
1693336737.143149,1693336738.0158033,0.8726544380187988,37000,37000,512,42399,False,True
1693336738.0716255,1693336738.711534,0.6399085521697998,37000,37000,1024,57820,False,True
1693336738.7477136,1693336739.4148767,0.6671631336212158,37000,37000,2048,55458,False,True
1693336739.4743245,1693336740.2708557,0.7965312004089355,37000,37000,512,46451,True,True
1693336740.3094249,1693336740.9511812,0.6417562961578369,37000,37000,1024,57654,True,True
1693336740.979318,1693336741.5923119,0.6129939556121826,37000,37000,2048,60359,True,True
1693336741.6187973,1693336742.4634817,0.844684362411499,38000,38000,512,44987,False,True
1693336742.4949791,1693336743.1618264,0.6668472290039062,38000,38000,1024,56984,False,True
1693336743.2285788,1693336743.9463549,0.7177760601043701,38000,38000,2048,52941,False,True
1693336743.9793794,1693336744.845812,0.8664326667785645,38000,38000,512,43857,True,True
1693336744.906918,1693336745.519982,0.6130640506744385,38000,38000,1024,61983,True,True
1693336745.5478456,1693336746.1966796,0.6488339900970459,38000,38000,2048,58566,True,True
1693336746.2288637,1693336747.0881364,0.8592727184295654,39000,39000,512,45387,False,True
1693336747.1585634,1693336747.8041725,0.6456091403961182,39000,39000,1024,60408,False,True
1693336747.8298168,1693336748.5282757,0.6984589099884033,39000,39000,2048,55837,False,True
1693336748.5597062,1693336749.5004175,0.940711259841919,39000,39000,512,41457,True,True
1693336749.5269816,1693336750.188822,0.6618404388427734,39000,39000,1024,58926,True,True
1693336750.2557554,1693336750.8655589,0.6098034381866455,39000,39000,2048,63955,True,True
1693336750.8957264,1693336752.1031792,1.2074527740478516,40000,40000,512,33127,False,True
1693336752.1385489,1693336753.081071,0.9425220489501953,40000,40000,1024,42439,False,True
1693336753.1055334,1693336754.0019803,0.896446943283081,40000,40000,2048,44620,False,True
1693336754.0364585,1693336755.5358953,1.499436855316162,40000,40000,512,26676,True,True
1693336755.572997,1693336756.3296213,0.7566242218017578,40000,40000,1024,52866,True,True
1693336756.4021673,1693336757.274535,0.8723676204681396,40000,40000,2048,45852,True,True
1693336757.3308573,1693336758.41756,1.086702823638916,41000,41000,512,37728,False,True
1693336758.4650075,1693336759.2740269,0.8090193271636963,41000,41000,1024,50678,False,True
1693336759.305157,1693336760.2019253,0.89676833152771,41000,41000,2048,45719,False,True
1693336760.2346916,1693336761.3900642,1.1553726196289062,41000,41000,512,35486,True,True
1693336761.462753,1693336762.1570547,0.6943016052246094,41000,41000,1024,59052,True,True
1693336762.19273,1693336762.8822982,0.689568281173706,41000,41000,2048,59457,True,True
1693336762.9250584,1693336763.862453,0.9373946189880371,42000,42000,512,44805,False,True
1693336763.889029,1693336764.610931,0.7219018936157227,42000,42000,1024,58179,False,True
1693336764.6427977,1693336765.3207235,0.6779258251190186,42000,42000,2048,61953,False,True
1693336765.371852,1693336766.4396935,1.0678415298461914,42000,42000,512,39331,True,True
1693336766.5003655,1693336767.3438954,0.8435299396514893,42000,42000,1024,49790,True,True
1693336767.3783998,1693336768.0859892,0.7075893878936768,42000,42000,2048,59356,True,True
1693336768.1184828,1693336769.071101,0.9526181221008301,43000,43000,512,45138,False,True
1693336769.1088243,1693336769.839326,0.730501651763916,43000,43000,1024,58863,False,True
1693336769.8719294,1693336770.7158377,0.8439083099365234,43000,43000,2048,50953,False,True
1693336770.7421005,1693336771.805503,1.0634024143218994,43000,43000,512,40436,True,True
1693336771.8709075,1693336772.6521406,0.7812330722808838,43000,43000,1024,55041,True,True
1693336772.6990058,1693336773.3920238,0.6930179595947266,43000,43000,2048,62047,True,True
1693336773.4258935,1693336774.443694,1.0178005695343018,44000,44000,512,43230,False,True
1693336774.4736197,1693336775.2223272,0.7487075328826904,44000,44000,1024,58767,False,True
1693336775.2500522,1693336776.0042682,0.7542159557342529,44000,44000,2048,58338,False,True
1693336776.0774531,1693336777.0303576,0.952904462814331,44000,44000,512,46174,True,True
1693336777.1081004,1693336777.7703342,0.662233829498291,44000,44000,1024,66441,True,True
1693336777.8365726,1693336778.5333693,0.6967966556549072,44000,44000,2048,63146,True,True
1693336778.5772705,1693336779.5750713,0.9978008270263672,45000,45000,512,45099,False,True
1693336779.6082234,1693336780.3756838,0.7674603462219238,45000,45000,1024,58634,False,True
1693336780.4382002,1693336781.1740859,0.7358856201171875,45000,45000,2048,61150,False,True
1693336781.200589,1693336782.3256788,1.1250898838043213,45000,45000,512,39996,True,True
1693336782.3541603,1693336783.1111126,0.7569522857666016,45000,45000,1024,59448,True,True
1693336783.1829739,1693336783.928923,0.7459490299224854,45000,45000,2048,60325,True,True
1693336783.9705472,1693336785.1588473,1.1883001327514648,46000,46000,512,38710,False,True
1693336785.2126133,1693336785.9702752,0.7576618194580078,46000,46000,1024,60713,False,True
1693336786.0461013,1693336786.7404523,0.6943509578704834,46000,46000,2048,66248,False,True
1693336786.7774458,1693336787.8091688,1.0317230224609375,46000,46000,512,44585,True,True
1693336787.8453975,1693336788.58231,0.7369124889373779,46000,46000,1024,62422,True,True
1693336788.6147332,1693336789.3749046,0.7601714134216309,46000,46000,2048,60512,True,True
1693336789.4445019,1693336790.4783077,1.0338058471679688,47000,47000,512,45463,False,True
1693336790.5077999,1693336791.2920878,0.7842879295349121,47000,47000,1024,59926,False,True
1693336791.3374832,1693336792.0895123,0.7520291805267334,47000,47000,2048,62497,False,True
1693336792.117562,1693336793.2952685,1.1777064800262451,47000,47000,512,39908,True,True
1693336793.3464613,1693336794.0894103,0.7429490089416504,47000,47000,1024,63261,True,True
1693336794.1151068,1693336794.932033,0.8169262409210205,47000,47000,2048,57532,True,True
1693336794.9557486,1693336796.0226643,1.06691575050354,48000,48000,512,44989,False,True
1693336796.0897233,1693336796.8947208,0.804997444152832,48000,48000,1024,59627,False,True
1693336796.9233723,1693336797.698584,0.7752118110656738,48000,48000,2048,61918,False,True
1693336797.7500927,1693336798.8793485,1.129255771636963,48000,48000,512,42505,True,True
1693336798.9069638,1693336799.8829904,0.9760265350341797,48000,48000,1024,49178,True,True
1693336799.933025,1693336800.7160287,0.7830038070678711,48000,48000,2048,61302,True,True
1693336800.7724423,1693336801.8699667,1.0975244045257568,49000,49000,512,44645,False,True
1693336801.9026914,1693336802.8499372,0.9472458362579346,49000,49000,1024,51728,False,True
1693336802.8736537,1693336803.6840615,0.8104078769683838,49000,49000,2048,60463,False,True
1693336803.7232044,1693336805.077089,1.3538846969604492,49000,49000,512,36192,True,True
1693336805.1065938,1693336805.7134395,0.6068456172943115,49000,49000,1024,80745,True,True
1693336805.7469122,1693336806.557915,0.8110027313232422,49000,49000,2048,60419,True,True
1693336806.6055956,1693336807.7168581,1.111262559890747,50000,50000,512,44993,False,True
1693336807.7448812,1693336808.5512266,0.8063454627990723,50000,50000,1024,62008,False,True
1693336808.5799377,1693336809.4270167,0.8470790386199951,50000,50000,2048,59026,False,True
1693336809.4617283,1693336810.5872855,1.1255571842193604,50000,50000,512,44422,True,True
1693336810.6166434,1693336811.4467516,0.8301081657409668,50000,50000,1024,60233,True,True
1693336811.4756582,1693336812.3506699,0.875011682510376,50000,50000,2048,57142,True,True
1693336812.4103687,1693336813.533661,1.1232922077178955,51000,51000,512,45402,False,True
1693336813.5619535,1693336814.4312341,0.8692805767059326,51000,51000,1024,58669,False,True
1693336814.4911623,1693336815.2976193,0.8064570426940918,51000,51000,2048,63239,False,True
1693336815.3280041,1693336816.4601831,1.1321790218353271,51000,51000,512,45045,True,True
1693336816.4838157,1693336817.3989305,0.9151148796081543,51000,51000,1024,55730,True,True
1693336817.4247878,1693336818.2702549,0.8454670906066895,51000,51000,2048,60321,True,True
1693336818.3045616,1693336819.470901,1.16633939743042,52000,52000,512,44583,False,True
1693336819.5359392,1693336820.5298107,0.9938714504241943,52000,52000,1024,52320,False,True
1693336820.5645235,1693336821.40918,0.8446564674377441,52000,52000,2048,61563,False,True
1693336821.4378974,1693336822.6149602,1.177062749862671,52000,52000,512,44177,True,True
1693336822.6678941,1693336823.5289807,0.8610866069793701,52000,52000,1024,60388,True,True
1693336823.5973577,1693336824.4416304,0.8442726135253906,52000,52000,2048,61591,True,True
1693336824.482095,1693336825.7814045,1.299309492111206,53000,53000,512,40790,False,True
1693336825.8163514,1693336826.7903457,0.973994255065918,53000,53000,1024,54415,False,True
1693336826.8485634,1693336827.8073144,0.9587509632110596,53000,53000,2048,55280,False,True
1693336827.8827715,1693336829.2754273,1.392655849456787,53000,53000,512,38056,True,True
1693336829.3174717,1693336830.1899946,0.8725228309631348,53000,53000,1024,60743,True,True
1693336830.2455115,1693336831.1118703,0.866358757019043,53000,53000,2048,61175,True,True
1693336831.1755147,1693336832.3747327,1.1992180347442627,54000,54000,512,45029,False,True
1693336832.4088116,1693336833.310289,0.9014773368835449,54000,54000,1024,59901,False,True
1693336833.3455112,1693336834.3153808,0.9698696136474609,54000,54000,2048,55677,False,True
1693336834.3780448,1693336835.591164,1.2131192684173584,54000,54000,512,44513,True,True
1693336835.6259394,1693336836.528957,0.903017520904541,54000,54000,1024,59799,True,True
1693336836.5613606,1693336837.4924078,0.9310472011566162,54000,54000,2048,57999,True,True
1693336837.5309892,1693336838.8436966,1.3127074241638184,55000,55000,512,41898,False,True
1693336838.8718443,1693336839.7732053,0.9013609886169434,55000,55000,1024,61018,False,True
1693336839.8100913,1693336840.743659,0.9335677623748779,55000,55000,2048,58913,False,True
1693336840.778789,1693336842.04799,1.2692010402679443,55000,55000,512,43334,True,True
1693336842.1190407,1693336842.979746,0.8607053756713867,55000,55000,1024,63901,True,True
1693336843.0490527,1693336843.977966,0.9289133548736572,55000,55000,2048,59208,True,True
1693336844.008218,1693336845.309408,1.30118989944458,56000,56000,512,43037,False,True
1693336845.3422377,1693336846.2428856,0.9006478786468506,56000,56000,1024,62177,False,True
1693336846.288595,1693336847.2526386,0.9640436172485352,56000,56000,2048,58088,False,True
1693336847.3199058,1693336848.548962,1.2290563583374023,56000,56000,512,45563,True,True
1693336848.578273,1693336849.5127015,0.9344284534454346,56000,56000,1024,59929,True,True
1693336849.5472388,1693336850.5365667,0.9893279075622559,56000,56000,2048,56604,True,True
1693336850.577892,1693336851.9007292,1.3228371143341064,57000,57000,512,43089,False,True
1693336851.9287984,1693336853.0102758,1.081477403640747,57000,57000,1024,52705,False,True
1693336853.0596097,1693336854.0079346,0.9483249187469482,57000,57000,2048,60105,False,True
1693336854.0323398,1693336855.3637667,1.3314268589019775,57000,57000,512,42811,True,True
1693336855.4012017,1693336856.3812795,0.9800777435302734,57000,57000,1024,58158,True,True
1693336856.4316158,1693336857.3569477,0.9253318309783936,57000,57000,2048,61599,True,True
1693336857.3983557,1693336858.6816692,1.283313512802124,58000,58000,512,45195,False,True
1693336858.7337236,1693336859.73605,1.002326250076294,58000,58000,1024,57865,False,True
1693336859.7718785,1693336860.8030663,1.0311877727508545,58000,58000,2048,56245,False,True
1693336860.8300908,1693336862.1557682,1.3256773948669434,58000,58000,512,43751,True,True
1693336862.1941776,1693336863.309646,1.1154682636260986,58000,58000,1024,51996,True,True
1693336863.3493752,1693336864.5424714,1.1930961608886719,58000,58000,2048,48613,True,True
1693336864.58142,1693336865.9088771,1.3274571895599365,59000,59000,512,44445,False,True
1693336865.940532,1693336867.0234356,1.0829036235809326,59000,59000,1024,54483,False,True
1693336867.072534,1693336868.0676806,0.9951465129852295,59000,59000,2048,59287,False,True
1693336868.1060994,1693336869.4374547,1.331355333328247,59000,59000,512,44315,True,True
1693336869.4727492,1693336870.5865674,1.1138181686401367,59000,59000,1024,52970,True,True
1693336870.6165376,1693336871.5911744,0.9746367931365967,59000,59000,2048,60535,True,True
1693336871.6498895,1693336873.2891202,1.639230728149414,60000,60000,512,36602,False,True
1693336873.326862,1693336874.3972104,1.0703482627868652,60000,60000,1024,56056,False,True
1693336874.4585207,1693336875.5571759,1.0986552238464355,60000,60000,2048,54612,False,True
1693336875.5910478,1693336877.239721,1.6486732959747314,60000,60000,512,36392,True,True
1693336877.2735457,1693336878.2598476,0.9863018989562988,60000,60000,1024,60833,True,True
1693336878.306791,1693336879.2925248,0.9857337474822998,60000,60000,2048,60868,True,True
1693336879.3453102,1693336880.8484485,1.5031383037567139,61000,61000,512,40581,False,True
1693336880.8832407,1693336881.8832977,1.0000569820404053,61000,61000,1024,60996,False,True
1693336881.915801,1693336882.9926653,1.076864242553711,61000,61000,2048,56645,False,True
1693336883.047523,1693336884.4447234,1.397200345993042,61000,61000,512,43658,True,True
1693336884.4895272,1693336885.5365136,1.0469863414764404,61000,61000,1024,58262,True,True
1693336885.5693793,1693336886.7169845,1.1476051807403564,61000,61000,2048,53154,True,True
1693336886.7541895,1693336888.1544244,1.4002349376678467,62000,62000,512,44278,False,True
1693336888.188077,1693336889.2337139,1.0456368923187256,62000,62000,1024,59294,False,True
1693336889.263444,1693336890.562294,1.2988500595092773,62000,62000,2048,47734,False,True
