start time,finish time,time diff,file size,transmitted,block size,transfer speed (b/s),write to file,transfer complete
1693344775.0596933,1693344776.669965,1.610271692276001,336000,336000,2048,208660,False,True
1693344776.719593,1693344783.2360919,6.516498804092407,336000,336000,512,51561,True,True
1693344783.2913165,1693344786.5239978,3.2326812744140625,336000,336000,1024,103938,True,True
1693344786.580264,1693344788.1804311,1.6001670360565186,336000,336000,2048,209978,True,True
1693344788.2271097,1693344794.7694142,6.542304515838623,337000,337000,512,51510,False,True
1693344794.8089528,1693344798.0590994,3.2501466274261475,337000,337000,1024,103687,False,True
1693344798.1097872,1693344799.7067835,1.5969963073730469,337000,337000,2048,211021,False,True
1693344799.7504997,1693344806.3121681,6.561668395996094,337000,337000,512,51358,True,True
1693344806.3558319,1693344809.604544,3.2487120628356934,337000,337000,1024,103733,True,True
1693344809.6520667,1693344811.257784,1.6057171821594238,337000,337000,2048,209875,True,True
1693344811.3037224,1693344817.8669252,6.563202857971191,338000,338000,512,51499,False,True
1693344817.9162948,1693344821.1698956,3.253600835800171,338000,338000,1024,103884,False,True
1693344821.2189314,1693344822.843422,1.62449049949646,338000,338000,2048,208065,False,True
1693344822.8773212,1693344829.4426715,6.565350294113159,338000,338000,512,51482,True,True
1693344829.497914,1693344832.7551188,3.25720477104187,338000,338000,1024,103769,True,True
1693344832.809356,1693344834.4213383,1.6119823455810547,338000,338000,2048,209679,True,True
1693344834.4692667,1693344841.0522795,6.583012819290161,339000,339000,512,51496,False,True
1693344841.123908,1693344844.3662114,3.2423033714294434,339000,339000,1024,104555,False,True
1693344844.4021893,1693344846.0805783,1.678389072418213,339000,339000,2048,201979,False,True
1693344846.1359806,1693344852.6499233,6.513942718505859,339000,339000,512,52042,True,True
1693344852.7017004,1693344855.972826,3.271125555038452,339000,339000,1024,103634,True,True
1693344856.0495543,1693344857.6335294,1.583975076675415,339000,339000,2048,214018,True,True
1693344857.6911983,1693344864.2734613,6.582262992858887,340000,340000,512,51653,False,True
1693344864.344202,1693344867.6168246,3.272622585296631,340000,340000,1024,103892,False,True
1693344867.6853344,1693344869.286917,1.6015825271606445,340000,340000,2048,212290,False,True
1693344869.3259468,1693344875.9365778,6.610630989074707,340000,340000,512,51432,True,True
1693344875.9879012,1693344879.2628288,3.2749276161193848,340000,340000,1024,103819,True,True
1693344879.3299444,1693344880.928318,1.5983736515045166,340000,340000,2048,212716,True,True
1693344880.9641614,1693344887.6056228,6.641461372375488,341000,341000,512,51344,False,True
1693344887.6534233,1693344890.9480538,3.294630527496338,341000,341000,1024,103501,False,True
1693344891.0070436,1693344892.6126115,1.6055679321289062,341000,341000,2048,212385,False,True
